STUDENT_ID,SUBJECT_ID
2012805871,GED1240-G00
2012805871,CSE304-01
2012805871,GEC2001-G26
2012805871,GEC1102-G07
2012805871,CHI415-00
2012900983,AE351-01
2012900983,EDU3342-G00
2012900983,FR1013-02
2012900983,GEC1102-G03
2012900983,ME211-04
2012900983,AMTH1005-00
2012900983,GEC1105-G24
2012900983,AE331-00
2012900983,GED1628-G00
2012900983,GED1432-G00
2012900983,GEC1105-G03
2012900983,GEC1105-G02
2012900983,GEB1202-G06
2012900983,GEC1104-G21
2012900983,EE207-02
2012900983,EE497-06
2014259460,CSE301-01
2014259460,EE361-01
2014259460,AR501-00
2014259460,HBT329-00
2014259460,GEC1403-G05
2014259460,APHY1002-29
2014259460,FT2075-00
2014259460,APHY1100-00
2014259460,GEC2001-G22
2014259460,CSE103-01
2014259460,GEC1102-G39
2014259460,GEC1105-G45
2014259460,GED1509-G00
2014259460,CSE405-00
2014259460,ESP334-00
2014259460,ELC104-00
2014259460,GEE1330-G03
2014259460,PM1019-06
2014536903,ESP105-02
2014536903,CE251-01
2014536903,IS2502-00
2014536903,RU1101-00
2014536903,APCH1121-06
2014536903,CHE477-00
2014536903,CSE304-02
2014536903,GEB1201-G00
2018096374,GEC1105-G00
2018096374,TK203-02
2018096374,CSE305-01
2018096374,GEC1102-G35
2018096374,SM209-00
2018096374,NE202-00
2018096374,ME211-04
2018096374,SPACE412-00
2018096374,IE423-03
2018096374,GED1215-G00
2018096374,AMIE220-02
2018096374,GEC1102-G31
2018096374,EE209-03
2018096374,APHY1000-02
2018096374,EDU2107-G00
2018096374,IS4102-00
2018096374,EE321-03
2018096374,TK101-01
2018096374,IE306-01
2018096374,GEC1105-G26
2018643413,APHY1002-11
2018643413,GED1666-G00
2018643413,LA316-00
2018643413,AMTH1004-02
2018643413,RTG106-00
2018643413,EE202-04
2018643413,PM4025-05
2018643413,GED1650-G00
2018643413,GEN203-01
2018643413,AMTH1004-01
2018643413,ME431-01
2018643413,IS3002-00
2016192570,BIO103-02
2016192570,ID2018-00
2016192570,GEC2001-G14
2016192570,ELC106-00
2016192570,GED1235-G00
2016192570,AE371-00
2016192570,ME202-02
2016192570,GEC1403-G06
2016192570,APHY1100-00
2016192570,APHY1002-24
2016192570,SPACE371-00
2016192570,CHI314-00
2016192570,GI308-00
2016192570,ME475-01
2016192570,AMTH1009-15
2014377907,GE4001-00
2014377907,GEC2001-G19
2014377907,GEC1102-G07
2014377907,GED1103-G00
2014377907,IS1001-00
2014377907,GEC1105-G33
2014377907,ME211-03
2014377907,APCH4204-00
2014377907,CE485-02
2014377907,TK310-02
2014377907,OMB310-00
2014377907,GEC1105-G24
2014377907,GEN302-00
2014377907,EDU3141-G00
2014377907,IS2507-00
2014377907,CE377-01
2014377907,AMIE394-01
2014377907,CHI105-00
2014377907,CHE331-01
2014377907,GEC1104-G41
2014377907,GEC1403-G17
2014377907,AMIE361-00
2014377907,EE368-03
2014377907,AMTH1004-05
2013526890,IS1004-01
2013526890,CPE401-06
2013526890,APCH2301-00
2013526890,CPE301-05
2013526890,TK408-01
2013526890,FT2066-00
2013526890,EDU3121-G00
2013526890,APHY1002-05
2013526890,HBT206-00
2013526890,EDU3193-G00
2013526890,GED1961-G01
2013526890,GEC1105-G02
2013526890,NE441-00
2013526890,BME412-07
2013526890,CHI417-00
2013526890,OMB204-00
2013526890,GEC1105-G28
2013526890,EDU3171-G00
2021815661,AMIE201-00
2021815661,GEC2001-G10
2021815661,PAM311-00
2021815661,PM3016-01
2021815661,PM1019-04
2021815661,GEC1105-G05
2018730693,AMTH1009-07
2018730693,GEC1105-G08
2018730693,CE474-00
2018730693,JP272-00
2018730693,GEN208-00
2018730693,EE207-02
2018730693,FR1013-00
2018730693,EE368-04
2018730693,AMTH1002-01
2018730693,CPE301-03
2018730693,SPACE471-00
2018730693,GEC1102-G33
2018421675,APCH1121-05
2018421675,SPACE231-00
2018421675,EE206-00
2018421675,CPE401-04
2018421675,GEC2001-G28
2018421675,JP232-00
2018421675,JP251-00
2018421675,ID3014-01
2018421675,GEC1105-G38
2018421675,BME406-00
2018421675,BME415-00
2018421675,ELC104-00
2014400842,KO1202-00
2014400842,GEC1102-G07
2014400842,ESP222-00
2014400842,EDU3131-G00
2014400842,GED1544-G00
2014400842,KO1102-00
2014400842,GEC2001-G03
2014400842,GEC1403-G24
2014400842,CHI105-00
2014400842,FD103-02
2014400842,APCH2303-00
2014400842,AMTH1004-03
2014751416,EDU3198-G00
2014751416,GEB1102-G04
2014751416,ME211-02
2014751416,APCH2101-01
2014751416,APHY1002-29
2014751416,GEC2001-G32
2014751416,IE306-00
2014751416,IE301-01
2014751416,GEC1102-G11
2014751416,TK310-01
2014751416,CPE401-09
2014751416,GEC0103-G06
2019375721,ME231-01
2019375721,APCH3401-00
2019375721,FD109-00
2019375721,ID4019-01
2019375721,IS3306-00
2019375721,GEC1105-G12
2019375721,GEC2001-G25
2019375721,GEE1960-G01
2011940485,CHI209-00
2011940485,CPE301-13
2011940485,CDG3260-00
2011940485,GED1739-G00
2011940485,GEE1330-G03
2011940485,GED1721-G00
2011940485,AMTH1002-08
2011940485,BME412-07
2011940485,GEN324-00
2011940485,GED1408-G00
2011940485,AMIE261-00
2011940485,IS3002-01
2011940485,GEB1101-G01
2011940485,ME211-02
2011940485,CSE224-00
2011940485,IS2201-00
2011940485,CSE203-04
2011940485,ME252-01
2011940485,GEC1105-G27
2011940485,ESP105-02
2014529071,SC108-01
2014529071,GEE1127-G01
2014529071,JP233-00
2014529071,CPE401-10
2014529071,CHE363-00
2014529071,IE423-03
2014529071,FR1013-00
2014529071,EE342-00
2014529071,SM316-01
2014529071,ME211-04
2014529071,AMTH1009-07
2014529071,ME312-02
2014529071,CSE304-01
2014529071,CHE257-01
2014529071,CHE231-02
2014529071,GED1504-G00
2018314577,PM3022-15
2018314577,GEN302-00
2018314577,VID3028-00
2018314577,ESP207-01
2018314577,FR3011-00
2018314577,GED1957-G02
2018314577,PE302-01
2018314577,EE202-03
2018314577,ENV212-01
2018314577,GEC1104-G09
2018314577,AMIE461-00
2018314577,ESP207-00
2018314577,CPE401-04
2018314577,VID4022-01
2018314577,CHE452-00
2018314577,CHE231-02
2018314577,BIO103-00
2018314577,SC301-01
2017778937,GEC1104-G10
2017778937,FT1073-00
2017778937,AMTH1004-10
2017778937,CPE201-15
2017778937,CSE103-03
2017778937,GEC2001-G04
2017778937,AMTH1002-09
2017778937,EE497-03
2017778937,GED1736-G00
2017778937,GEN202-01
2017778937,GEC1105-G14
2017778937,GED1437-G00
2017778937,GEC1403-G01
2017778937,IE308-00
2017778937,PAM329-00
2017778937,GED1517-G00
2017778937,GEC1105-G39
2017778937,GED1876-G00
2017778937,APCH1131-02
2017778937,ME321-01
2017778937,CA1007-00
2017778937,GEE1958-G00
2017778937,GEC1101-G02
2017778937,FT4074-00
2019666528,AMIE461-00
2019666528,BME316-00
2019666528,AMIE220-02
2019666528,GEE1267-G00
2019666528,AMTH3025-00
2019666528,ME251-02
2019666528,GEC1105-G15
2019666528,ENV393-00
2019666528,GED1819-G00
2019666528,PM2019-00
2019666528,EDU3193-G00
2019666528,AMTH1009-00
2020036865,GEC2001-G00
2020036865,IE419-00
2020036865,AMTH4007-00
2020036865,OMB211-00
2020036865,AR112-01
2020036865,GED1940-G00
2020036865,DC303-00
2020036865,APHY4403-00
2021374537,GEC1105-G24
2021374537,DC402-00
2021374537,CHE332-01
2021374537,CPE401-13
2021374537,GEC2001-G28
2016873867,PAM411-00
2016873867,AMTH1009-15
2016873867,AMTH1009-17
2016873867,BIO101-04
2016873867,GEC2001-G00
2016873867,GEC1105-G20
2016873867,FR4015-00
2016873867,FD111-05
2016873867,IS2202-01
2016873867,CPE401-05
2016873867,SPACE203-00
2016873867,GED1223-G00
2016873867,APCH2101-01
2016873867,APHY1000-02
2016873867,IS2511-00
2016873867,TC434-00
2011156444,SM328-00
2011156444,PM3016-01
2011156444,AR161-02
2011156444,ID3016-00
2011156444,AMTH3013-00
2011156444,APHY1002-08
2011156444,RU3101-00
2011156444,GED1929-G00
2017645248,EE207-00
2017645248,IS2304-00
2017645248,GEC1105-G22
2017645248,AMTH1002-17
2017645248,APHY1002-05
2017645248,SWCON104-00
2017645248,AMIE475-00
2017645248,TK201-02
2017645248,GED1405-G00
2017645248,GED1626-G00
2017645248,FD111-02
2017645248,ME312-02
2011575301,CPE301-08
2011575301,ESP207-01
2011575301,VID2007-01
2011575301,GEE1954-G01
2011575301,GED1860-G00
2011575301,AMTH1004-01
2011575301,RTG108-00
2011575301,ELC344-00
2011575301,AMTH1002-16
2011575301,SPACE312-01
2011575301,EE213-00
2011575301,PM4025-10
2011575301,CPE401-06
2011575301,CDG3255-00
2019315836,PE102-01
2019315836,GEE1956-G03
2019315836,CHI107-01
2019315836,CHE252-01
2019315836,ELC471-00
2019315836,FSB281-00
2019315836,GEC1104-G32
2019315836,IS4102-00
2019315836,GEC1105-G38
2019315836,GEC0103-G02
2021805237,TK314-00
2021805237,CPE104-02
2021805237,GEC2001-G14
2021805237,BME406-00
2014383887,AMTH3013-00
2014383887,EE202-03
2014383887,AR161-02
2014383887,GED1666-G00
2014383887,ESP334-00
2014383887,AMTH1002-17
2014383887,CHI201-00
2014383887,GEC1104-G01
2014383887,CHI203-01
2014383887,AMTH1009-06
2014383887,GEC1102-G49
2014383887,CHE355-00
2014383887,PAM330-00
2014383887,ELC103-00
2014383887,IE315-00
2014383887,FSB361-00
2014383887,GEC1102-G41
2014383887,ELC381-00
2014383887,GEC2001-G33
2014383887,CPE301-03
2014383887,GEC1104-G17
2014383887,TC208-00
2014383887,IS2503-00
2014383887,AMTH1002-02
2019153355,SC312-00
2019153355,GEC2001-G01
2019153355,AMTH1002-12
2019153355,EE422-00
2019153355,FR2022-00
2019153355,GEE1956-G02
2019153355,FSB271-00
2019153355,CE351-02
2019153355,GEC1102-G46
2019153355,IS2304-00
2019153355,AE371-00
2019153355,CHI211-00
2019153355,CHI409-00
2019153355,CSE204-03
2019153355,FR4015-00
2016100653,ELC106-00
2016100653,ME380-01
2016100653,AMTH1002-04
2016100653,GEC1403-G27
2016100653,CHI417-00
2016100653,GED1665-G00
2016100653,AR501-00
2016100653,FT4077-00
2016100653,GEC0103-G03
2016100653,APHY1000-06
2019787029,AMTH1002-01
2019787029,ESP207-02
2019787029,SM209-00
2019787029,CHI105-00
2019787029,GED1947-G01
2019787029,AMIE396-04
2019787029,TK308-01
2019787029,GEC2001-G18
2019787029,APHY1002-20
2019787029,GEC1104-G03
2019787029,GEC1102-G05
2019787029,FR3016-00
2019787029,APCH1131-00
2019787029,IE301-00
2019787029,ME211-01
2019787029,ME211-04
2019787029,EE202-00
2011325070,SM327-02
2011325070,BME412-04
2011325070,GEC1105-G21
2011325070,APHY1002-09
2011325070,GED1736-G00
2011325070,GEE1265-G00
2011325070,HBT209-00
2011325070,EE324-00
2011325070,GEC2001-G07
2011325070,GED1511-G00
2011325070,FSB383-00
2011325070,NE201-00
2011325070,GED1738-G00
2011325070,ID4019-00
2011325070,APCH4105-00
2011325070,GEC1403-G03
2011325070,IE410-00
2011325070,CHE132-01
2011325070,GED1962-G00
2011325070,GEC1104-G24
2011325070,FSB241-00
2011325070,FT3076-00
2011325070,EE209-03
2011325070,ME275-02
2021684237,GEC1105-G31
2021684237,SPACE211-00
2021684237,NE412-00
2021684237,OMB211-00
2021684237,GEN409-00
2021684237,IE203-01
2015688850,PM2023-18
2015688850,ID2003-01
2015688850,CPE101-10
2015688850,GEC1403-G36
2015688850,EE368-02
2015688850,IS2513-00
2015688850,NE412-00
2015688850,TK311-02
2015688850,FR3041-00
2015688850,AR211-05
2015688850,AMTH3003-00
2015688850,AMTH1002-00
2015688850,APCH4105-00
2015688850,ELC471-00
2015688850,SWCON104-01
2017984615,CSE440-00
2017984615,PM3022-19
2017984615,CSE203-02
2017984615,GEN204-00
2017984615,DC202-00
2017984615,PM4025-19
2017984615,ID4019-00
2017984615,GED1664-G00
2017984615,APCH4105-00
2017984615,AMTH1009-14
2017984615,IE415-00
2017984615,IS3520-00
2017984615,IE407-00
2017984615,GED1432-G01
2017984615,APHY1002-09
2017984615,GEB1101-G02
2017984615,GEE1665-G00
2017984615,CE475-00
2013906750,APHY4000-00
2013906750,EDU3121-G00
2013906750,GED1717-G01
2013906750,GEE1608-G00
2013906750,APHY3100-00
2013906750,CPE301-13
2013906750,GEC1105-G29
2013906750,IS2516-00
2013906750,AMTH1002-16
2013906750,TK210-01
2013906750,ME380-02
2013906750,EE364-00
2013906750,EE201-03
2013906750,ME202-02
2013906750,AR511-04
2013906750,CSE203-03
2013906750,FD101-04
2013906750,GEC2001-G25
2013906750,GED1957-G01
2013906750,FSB241-00
2018894879,GEC1102-G24
2018894879,EE341-00
2018894879,APHY1002-13
2018894879,IE301-01
2018894879,GED1736-G00
2018894879,IE201-00
2018894879,CHE331-02
2018894879,GEC1102-G11
2018894879,AE101-00
2018894879,OMB213-00
2011453402,SC206-01
2011453402,GED1119-G01
2011453402,APHY3100-00
2011453402,AMTH4017-00
2011453402,GEN403-00
2011453402,AMTH4007-00
2011453402,GED1539-G00
2011453402,SPACE301-00
2011453402,BIO101-03
2011453402,IS2101-00
2011453402,CPE201-12
2011453402,ME371-01
2011453402,SM320-00
2011453402,KO2105-00
2011453402,AMTH1005-00
2011453402,ELC302-00
2011453402,APHY1002-20
2011453402,APCH2303-01
2011453402,DC401-00
2011453402,DC205-00
2016908628,APHY3100-00
2016908628,ESP309-01
2016908628,APHY1000-01
2016908628,EE497-07
2016908628,CPE108-00
2016908628,GED1861-G00
2016908628,GEE1332-G03
2016908628,ESP207-01
2021066151,RTG108-00
2021066151,GEE1652-G00
2021066151,CPE401-03
2021066151,APHY1002-28
2021066151,GEC1105-G25
2021888198,BIO103-00
2021888198,ME435-01
2021888198,BME303-00
2021888198,GED1959-G00
2021888198,APCH1101-01
2021888198,BME406-00
2021430443,ELC257-00
2021430443,CPE401-16
2021430443,CSE436-00
2021430443,GED1540-G00
2021430443,SWCON332-00
2015587164,CA1006-00
2015587164,PM4025-00
2015587164,ENV487-00
2015587164,AR211-02
2015587164,JP272-00
2015587164,GEN301-00
2015587164,CPE201-10
2015587164,GEE1330-G05
2015587164,BME409-00
2015587164,AMTH1009-05
2015587164,GEC1104-G12
2015587164,FT4075-00
2015587164,PM2023-05
2015587164,EE201-00
2015587164,SC107-00
2015587164,APCH1101-08
2011485538,GED1959-G03
2011485538,APHY1002-11
2011485538,IS2511-00
2011485538,EDU2103-G04
2011485538,EE342-01
2011485538,ME312-02
2011485538,GED1873-G00
2011485538,SM424-00
2011485538,SC404-01
2011485538,CSE302-03
2011485538,AE451-01
2011485538,ME252-02
2011485538,FT2023-00
2011485538,GEC0103-G04
2011485538,GEC1403-G02
2011632947,GED1432-G00
2011632947,FR3011-01
2011632947,NE361-00
2011632947,GEE1668-G00
2011632947,GEE1332-G02
2011632947,PM2018-01
2011632947,EE209-03
2011632947,EE368-03
2011632947,GED1113-G00
2011632947,GEC1104-G24
2011025401,AE401-00
2011025401,CHI103-01
2011025401,AMTH1009-06
2011025401,EE497-00
2011025401,CE100-00
2011025401,IS4402-00
2011025401,IE203-00
2011025401,GEC1102-G32
2011025401,GEC1105-G48
2011025401,SM331-00
2011025401,APHY1000-07
2011025401,GED1959-G04
2011025401,ID2018-00
2011025401,AMTH1009-01
2011025401,AR111-05
2011025401,GEC1403-G03
2011025401,ELC301-00
2011025401,APHY2200-00
2012139020,GED1958-G00
2012139020,FD103-03
2012139020,BIO104-00
2012139020,GEC2001-G18
2012139020,GEC0103-G02
2012139020,CPE103-00
2012139020,GEE1330-G04
2012139020,AMTH4007-00
2012139020,AMIE202-01
2012139020,GEC2001-G29
2012139020,ID2003-01
2012139020,GEC1105-G21
2012139020,PE403-00
2012139020,IS2201-00
2012139020,APCH1101-00
2012139020,CPE201-16
2011245409,PE216-00
2011245409,RU4104-00
2011245409,GEC1102-G50
2011245409,CPE201-14
2011245409,AMTH1009-19
2011245409,GED1861-G00
2011245409,GEC2001-G04
2011245409,GED1989-G00
2011245409,AR271-00
2011245409,AMIE394-04
2011245409,GEC0103-G08
2011245409,LA425-00
2011245409,GEC1104-G21
2011245409,GEC1102-G08
2011245409,GEC0103-G11
2011245409,AMTH4010-00
2011245409,GEC1102-G23
2011245409,FSB241-01
2014613109,GEC1102-G50
2014613109,CHI303-00
2014613109,VID2018-00
2014613109,HBT202-00
2014613109,SPACE221-00
2014613109,FD103-03
2014613109,SWCON314-00
2014613109,GED1202-G01
2014613109,IE315-01
2014613109,IS2104-00
2014613109,SC308-01
2014613109,APHY1100-02
2014613109,ME401-00
2014613109,FR3041-00
2014613109,NE441-00
2014613109,IS1001-02
2014613109,GED1960-G01
2014613109,GED1136-G00
2014613109,GEC2001-G29
2014613109,FSB271-00
2016869352,APCH1131-01
2016869352,IS3107-00
2016869352,IE301-01
2016869352,JP111-02
2016869352,CDG3255-00
2016869352,GEC2001-G38
2016869352,AMTH1009-10
2016869352,GED1666-G00
2016869352,FD101-05
2016869352,AMTH1009-00
2016869352,IS4402-00
2016869352,GEC2001-G30
2016869352,GEC2001-G02
2016869352,PE308-01
2016869352,GEC1403-G00
2016869352,KO1202-00
2016869352,ME252-01
2016869352,IS2004-01
2016869352,EE343-00
2016869352,DC403-00
2016869352,PM4025-15
2016869352,IS3513-00
2016869352,EE206-00
2016869352,FD101-03
2021510377,GEC1102-G26
2021510377,CHE232-03
2021510377,CHI302-00
2021510377,ELC205-00
2021510377,TK307-02
2021091421,DC303-01
2021091421,GED1961-G01
2021091421,ELC257-00
2021091421,AR311-03
2021091421,CPE201-02
2021091421,GEC1102-G29
2021230558,GEE1127-G01
2021230558,GED1202-G00
2021230558,LA319-00
2021230558,TK307-01
2021230558,AMTH1002-05
2014266689,GEC1102-G42
2014266689,TK403-02
2014266689,AE231-00
2014266689,CDG3253-00
2014266689,CHI209-00
2014266689,TK105-01
2014266689,CPE201-11
2014266689,AMTH1005-01
2014266689,APCH4501-00
2014266689,VID3028-01
2014266689,NE412-00
2014266689,GEC1403-G28
2014266689,FD111-04
2014266689,CPE101-09
2014266689,AMIE352-00
2014266689,APHY1004-00
2014266689,GEN301-01
2014266689,GEC1403-G17
2019619841,PM1019-04
2019619841,AR311-01
2019619841,AR111-02
2019619841,OMB216-00
2019619841,AMTH1009-18
2019619841,GEC1102-G31
2019619841,GEC1105-G32
2019619841,GEB1102-G00
2019619841,ESP333-00
2019619841,AMTH1009-05
2019619841,GEC1403-G09
2019619841,CPE108-03
2019619841,APHY1002-07
2019619841,APHY2100-00
2019619841,GEE1961-G00
2013919562,GEE1956-G06
2013919562,AMTH3029-00
2013919562,GEC1105-G15
2013919562,GEE1956-G03
2013919562,GED1717-G02
2013919562,CPE401-13
2013919562,JP231-00
2013919562,APHY1002-18
2013919562,CPE401-11
2013919562,GED1215-G00
2013919562,SPACE301-00
2013919562,ELC471-00
2013919562,CPE201-01
2013919562,GEE1127-G01
2013919562,BME412-05
2013919562,APHY1000-04
2014817439,GEC1102-G22
2014817439,ELC359-00
2014817439,GEC1102-G25
2014817439,APCH1121-06
2014817439,IS3001-01
2014817439,GED1105-G00
2014817439,ME252-02
2014817439,GEC1403-G11
2014817439,AE331-00
2014817439,GED1957-G02
2014817439,BME412-03
2014817439,TK203-01
2014817439,GEN202-01
2014817439,GEN401-00
2014817439,GEC1105-G04
2014817439,ESP239-00
2014817439,SM327-03
2014817439,CPE201-11
2014817439,CPE108-04
2014817439,ME321-02
2014817439,TK201-02
2014817439,APCH2301-01
2014817439,GEN306-02
2014817439,GEC1102-G29
2021501757,GEC1105-G12
2021501757,AMTH4017-00
2021501757,KO4304-00
2021501757,APCH1101-07
2017911774,EE210-02
2017911774,FR3034-00
2017911774,OMB211-00
2017911774,IS3001-00
2017911774,PM4015-00
2017911774,APHY1000-04
2017911774,EE497-11
2017911774,PM3016-01
2017911774,APHY3100-00
2017911774,ME479-03
2017911774,GED1995-G00
2017911774,APCH1101-07
2021138801,KO2102-00
2021138801,OMB412-00
2021138801,PM2023-12
2021138801,GEE1332-G05
2011636081,EE201-00
2011636081,IS2202-01
2011636081,GEC1102-G12
2011636081,ME251-03
2011636081,AE231-00
2011636081,CPE401-14
2011636081,BME316-00
2011636081,GEC1403-G29
2011636081,EDU3103-G00
2011636081,GED1329-G00
2011636081,IE308-00
2011636081,PE301-01
2011636081,CPE301-03
2011636081,AMIE396-01
2011636081,OMB320-00
2011636081,CPE301-06
2011636081,ELC253-00
2011636081,GED1962-G00
2014049381,GED1240-G00
2014049381,CHE351-01
2014049381,IS2103-00
2014049381,CPE201-07
2014049381,ME231-04
2014049381,IS2301-00
2014049381,CHI303-01
2014049381,FR3016-00
2014049381,EE361-00
2014049381,GEB1201-G00
2014049381,CHI105-00
2014049381,CPE301-06
2014049381,GEC1102-G21
2014049381,AMTH1002-01
2014049381,AMTH2006-00
2014049381,NE201-00
2011703499,GEC1403-G32
2011703499,CSE203-03
2011703499,GEC1105-G19
2011703499,GEC0103-G06
2011703499,CHI103-01
2011703499,AMTH1002-15
2011703499,GEC1102-G37
2011703499,NE202-00
2011703499,APHY1000-01
2011703499,GEC1105-G16
2011703499,FR2011-00
2011703499,GEN208-00
2011703499,AMTH1009-02
2011703499,CPE103-00
2011703499,GEE1127-G01
2011703499,FD110-01
2011703499,TK311-02
2011703499,CDG0264-00
2011703499,APCH4601-00
2011703499,IS2502-00
2011703499,GE2001-00
2011703499,GEC1105-G12
2011703499,IS2515-00
2011703499,AMIE371-00
2012339790,JP233-00
2012339790,SC409-00
2012339790,GEC1105-G46
2012339790,ESP319-00
2012339790,IS4403-00
2012339790,AMTH1002-14
2012339790,EE463-00
2012339790,IPE303-00
2012339790,GEC0103-G00
2012339790,GEC1105-G22
2012339790,ELC104-00
2012339790,EE497-00
2012339790,AMIE361-00
2012339790,EE203-01
2012339790,GEE1193-G00
2012339790,GED1537-G00
2012339790,FT4077-00
2012339790,ME331-04
2012339790,ME380-02
2012474687,NE441-00
2012474687,KO3102-00
2012474687,ELC201-00
2012474687,GEC1403-G13
2012474687,EDU3104-G00
2012474687,NE303-00
2012474687,ELC205-00
2012474687,ENV391-00
2012474687,CPE401-04
2012474687,GED1202-G00
2012474687,CDG3254-00
2012474687,EE497-15
2012737347,GEN203-02
2012737347,BME213-01
2012737347,ME275-01
2012737347,IS3404-00
2012737347,GEC1102-G09
2012737347,EE497-05
2012737347,ID2003-00
2012737347,CA3017-00
2021623103,ME301-02
2021623103,GEC1102-G29
2021623103,GEC2001-G07
2021623103,TK308-02
2014655368,GEE1345-G02
2014655368,TK408-01
2014655368,JP331-00
2014655368,APCH3501-00
2014655368,AMTH2010-00
2014655368,ELC103-00
2014655368,APCH2301-00
2014655368,GED1862-G00
2014655368,ELC204-01
2014655368,EE497-05
2016403943,GEC1403-G02
2016403943,CE378-02
2016403943,ME380-02
2016403943,IE306-00
2016403943,GEC1105-G34
2016403943,GED1504-G00
2016403943,EE213-01
2016403943,GEC0103-G03
2016403943,SWCON366-00
2016403943,ENV276-00
2016403943,EE206-00
2016403943,CSE324-00
2016403943,KO2501-00
2016403943,CDG3253-01
2016403943,FT2070-00
2016568219,GEC1102-G46
2016568219,GEC1102-G19
2016568219,AMTH1009-02
2016568219,EE364-00
2016568219,RU3301-00
2016568219,ME231-01
2016568219,GED1504-G00
2016568219,AE351-01
2016568219,IS4404-00
2016568219,CPE401-09
2016568219,GEC1105-G06
2016568219,GEE1608-G00
2016568219,PE313-00
2016568219,CSE405-00
2016568219,APHY2102-00
2013257215,GE3001-00
2013257215,ESP207-01
2013257215,BME409-00
2013257215,SC209-00
2013257215,NE205-00
2013257215,ME252-01
2013257215,GEC2001-G32
2013257215,GED1995-G00
2013257215,CPE301-01
2013257215,EE211-01
2013257215,FR3041-00
2013257215,GI303-01
2021128477,IS3306-00
2021128477,AMTH1005-00
2021128477,GEB1202-G05
2021128477,VID4018-01
2021128477,HBT310-00
2021128477,ESP328-00
2021483388,TC211-00
2021483388,IPE401-00
2021483388,EE497-05
2021483388,IS2502-00
2011605627,CPE201-06
2011605627,ME331-03
2011605627,CSE103-01
2011605627,JP272-00
2011605627,ME380-02
2011605627,GEC1105-G03
2011605627,GED1947-G00
2011605627,GED1432-G01
2011605627,GEE1667-G00
2011605627,JP475-00
2011605627,GEC1105-G30
2011605627,CE379-00
2011605627,SWCON253-00
2011605627,FD109-00
2011605627,EE497-15
2011605627,IS3001-00
2011605627,PE400-00
2011605627,FR2011-00
2011605627,CPE401-03
2011605627,ELC311-00
2018925576,APCH1101-09
2018925576,GEC0103-G05
2018925576,ESP328-00
2018925576,APHY1002-05
2018925576,ELC359-00
2018925576,EDU3131-G00
2018925576,TK105-00
2018925576,AMTH1002-05
2018925576,SPACE322-00
2018925576,BME213-01
2018925576,CHE132-02
2018925576,APCH1101-04
2017209130,SPACE212-00
2017209130,ME371-03
2017209130,ME202-02
2017209130,GED1113-G01
2017209130,AMIE202-01
2017209130,AMIE396-03
2017209130,CPE401-02
2017209130,APCH1101-01
2017209130,LA210-00
2017209130,GEC1102-G06
2017209130,GEC1102-G47
2017209130,CPE301-03
2017945482,DC201-00
2017945482,GI303-01
2017945482,GEC1104-G25
2017945482,CPE201-02
2017945482,GEC1105-G33
2017945482,AE351-00
2017945482,AMTH1002-02
2017945482,GED1957-G02
2017945482,GEC1403-G26
2017945482,GEC1105-G29
2017945482,TK207-01
2017945482,GED1609-G00
2017945482,FR3034-00
2017945482,ME301-02
2017945482,FR2013-01
2017945482,CSE335-00
2017945482,ID3014-00
2017945482,EE202-01
2017945482,BIO101-05
2017945482,SPACE322-00
2017945482,EDU4103-G00
2017945482,DC202-00
2017945482,CHI103-02
2017945482,KO4201-00
2016084732,GEE1956-G03
2016084732,GEB1301-G00
2016084732,GEE1633-G01
2016084732,EE463-00
2016084732,GED1717-G00
2016084732,FT3077-00
2016084732,BME303-00
2016084732,FR3011-00
2016084732,FD112-00
2016084732,GEN301-00
2017811721,GED1325-G00
2017811721,BME416-00
2017811721,TC317-00
2017811721,GEN301-01
2017811721,AR511-01
2017811721,VID2002-00
2017811721,IS2003-01
2017811721,CHE251-02
2017811721,GED1511-G00
2017811721,AMIE396-02
2017811721,GED1710-G00
2017811721,IS2516-00
2017811721,GEC2001-G22
2017811721,FD105-03
2017811721,SM208-01
2017811721,GEE1961-G00
2017811721,AMTH1009-15
2017811721,GEN306-02
2017811721,ELC238-00
2017811721,IE203-01
2017811721,PM2023-13
2017811721,ME312-02
2017811721,AR112-02
2017811721,RU2101-00
2021255150,CE100-00
2021255150,GEE1956-G01
2021255150,BME204-00
2021255150,AMTH1009-15
2021255150,APHY1002-14
2021255150,PM1019-02
2021811714,AMTH1004-10
2021811714,HBT329-00
2021811714,AE112-00
2021811714,EE209-03
2011912674,CPE201-11
2011912674,RU2101-01
2011912674,GED1419-G00
2011912674,AR302-00
2011912674,APHY1002-13
2011912674,GEC1403-G18
2011912674,SM425-00
2011912674,ME251-04
2019792498,TC313-01
2019792498,AR111-01
2019792498,GEB1101-G02
2019792498,EE497-13
2019792498,ME251-04
2019792498,BIO101-03
2019792498,PM2023-10
2019792498,AMTH1009-19
2019792498,ME331-04
2019792498,EE497-09
2019792498,PM2026-00
2019792498,RU2101-00
2019792498,SC209-00
2019792498,GEC2001-G26
2011565417,FT4077-00
2011565417,GE4001-00
2011565417,CHE232-05
2011565417,APHY3200-00
2011565417,EDU2103-G04
2011565417,IS3516-00
2011565417,CSE223-00
2011565417,ELC253-00
2011565417,ME435-01
2011565417,PM2023-12
2011565417,KO2201-00
2011565417,GED1733-G00
2011565417,CA4001-00
2011565417,ME431-01
2011565417,GEB1102-G00
