STUDENT_ID,GET_SUBJECT
2012660839,GEC1403-G07
2012660839,GEC1102-G39
2012660839,GEC1403-G16
2019225397,GEC1403-G00
2019225397,GEC2001-G34
2019225397,EDU3121-G00
2019225397,GEC1105-G00
2019225397,GEE1344-G00
2019186897,GEC1105-G26
2019186897,GED1960-G00
2019186897,GED1119-G01
2019186897,GEC1104-G19
2013354262,GEC1102-G03
2013354262,GED1123-G00
2013354262,GED1626-G00
2013354262,GED1223-G00
2013354262,GEE1668-G00
2013154270,GEC1403-G39
2013154270,GED1405-G00
2013154270,GEC1403-G00
2013154270,GEC2001-G23
2013871885,GEE1960-G01
2013871885,IPE108-00
2013871885,GEC2001-G10
2013871885,GEC1104-G06
2017631936,GEC1102-G01
2017631936,GEC2001-G18
2017631936,GED1539-G00
2017631936,GEC1403-G02
2017631936,GED1991-G00
2017631936,IPE102-00
2015152253,GEC1403-G13
2015152253,GEE1630-G01
2015152253,GED1432-G00
2015152253,GEC1102-G41
2015152253,GEC1102-G07
2015875714,GEC1102-G17
2015875714,GEE1642-G01
2015875714,GEC1105-G20
2015875714,GEC1403-G19
2015875714,GEC1403-G29
2015875714,GED1733-G00
2014257013,GEC1104-G41
2014257013,GEB1301-G01
2014257013,GEE1920-G00
2014257013,GEC1403-G26
2014257013,GED1208-G00
2021929071,GEE1608-G00
2021929071,GEC1105-G29
2021929071,GED1466-G00
2021929071,GEC1104-G25
2021228490,GED1329-G00
2021228490,GEC1102-G18
2021228490,GED1466-G00
2021228490,GEC2001-G24
2021228490,GEE1332-G06
2014703798,GEC1104-G41
2014703798,GEC1105-G33
2014703798,GEC1104-G26
2014703798,GEC1101-G01
2014703798,GEC0103-G05
2014703798,GED1958-G00
2014564873,GEC1102-G47
2014564873,GED1356-G00
2014564873,GEC2001-G07
2014564873,GEC1403-G29
2014564873,EDU2101-G01
2012805871,IPE503-00
2012805871,GEC1403-G19
2012805871,GEC1102-G54
2012805871,GED1865-G00
2012900983,GED1240-G00
2012900983,GEC1104-G10
2012900983,GEC1105-G07
2012900983,GEC1102-G06
2014259460,GED1984-G00
2014259460,GED1223-G00
2014259460,GEC1403-G16
2014259460,GEE1958-G01
2014259460,GEC1102-G08
2014259460,GEE1633-G00
2014536903,IPE503-00
2014536903,GED1240-G01
2014536903,GEC1104-G11
2014536903,GEC1105-G45
2014536903,GED1961-G00
2014536903,GED1301-G00
2018096374,GEC1105-G14
2018096374,GEE1956-G01
2018096374,GEC1102-G40
2018096374,GED1959-G04
2018096374,GEC2001-G14
2018643413,GED1959-G02
2018643413,IPE102-00
2018643413,GED1710-G00
2018643413,GEC1102-G45
2018643413,GED1984-G00
2016192570,GED1206-G00
2016192570,GED1631-G00
2016192570,GEB1102-G06
2016192570,GED1960-G00
2014377907,GEC1102-G28
2014377907,GED1993-G00
2014377907,GEC2001-G27
2014377907,GEC1403-G33
2014377907,GEC2001-G38
2013526890,GEC1102-G54
2013526890,GEC1403-G23
2013526890,GED1301-G00
2013526890,GED1862-G00
2021815661,GED1959-G01
2021815661,GEC1403-G39
2021815661,GEC1105-G32
2021815661,GEC1102-G27
2021815661,GEC1403-G06
2021815661,GED1508-G01
2018730693,GED1957-G00
2018730693,EDU3106-G00
2018730693,GED1435-G00
2018730693,GEC1102-G54
2018730693,GEC1105-G50
2018421675,GEB1201-G00
2018421675,GED1502-G01
2018421675,GEC1105-G15
2018421675,GEC1105-G03
2014400842,GED1862-G00
2014400842,GEC1105-G14
2014400842,GEC1403-G22
2014400842,GEE1605-G00
2014400842,GEE1648-G00
2014400842,GEE1330-G03
2014751416,GEC2001-G14
2014751416,GEC1105-G21
2014751416,GED1717-G00
2014751416,GED1626-G00
2014751416,GED1223-G00
2014751416,GEE1345-G01
2019375721,GEC1104-G12
2019375721,GEC1102-G32
2019375721,GEB1102-G03
2019375721,GEC2001-G34
2011940485,GEC1102-G33
2011940485,GEC1102-G29
2011940485,GEC1102-G43
2011940485,EDU3171-G00
2011940485,GEC1105-G29
2011940485,GED1437-G00
2014529071,GEC2001-G22
2014529071,GEC1403-G05
2014529071,GED1419-G01
2014529071,GEC1102-G20
2014529071,GED1664-G00
2018314577,GEC1102-G36
2018314577,GEC1102-G52
2018314577,GED1405-G00
2018314577,GED1993-G00
2018314577,GEC1104-G30
2018314577,GEE1630-G00
2017778937,GEC2001-G26
2017778937,GEC1102-G44
2017778937,GEE1648-G01
2017778937,GEC1102-G08
2017778937,GEE1648-G00
2017778937,GEC1403-G16
2019666528,GEC1102-G43
2019666528,GEC1102-G26
2019666528,GED1508-G01
2019666528,GED1215-G00
2019666528,GED1223-G01
2020036865,GEC1105-G49
2020036865,GEE1330-G03
2020036865,GED1362-G00
2020036865,GEC2001-G05
2021374537,GEC1105-G39
2021374537,GEC0103-G11
2021374537,GEB1202-G06
2021374537,GEC1105-G18
2016873867,GEE1127-G02
2016873867,GED1508-G00
2016873867,GEC1102-G52
2016873867,GEC1102-G04
2016873867,GEC1403-G05
2016873867,GED1466-G00
2011156444,GED1947-G01
2011156444,GEE1670-G00
2011156444,GEC1102-G35
2011156444,GEC1403-G12
2011156444,GEC1403-G33
2011156444,GEE1332-G02
2017645248,GEC1403-G16
2017645248,GEC1105-G15
2017645248,GED1960-G01
2017645248,GEC1104-G20
2017645248,GEC1102-G00
2017645248,GED1511-G00
2011575301,GEC1104-G09
2011575301,GED1353-G00
2011575301,GED1876-G00
2011575301,GED1435-G00
2011575301,GEC1403-G38
2011575301,GED1337-G00
2019315836,GEC1105-G23
2019315836,GEC1102-G24
2019315836,GEB1102-G00
2019315836,GEC1105-G17
2019315836,GEE1668-G00
2021805237,GEC1403-G16
2021805237,GEC1102-G29
2021805237,GEC1403-G14
2021805237,GED1465-G00
2021805237,GEC2001-G08
2021805237,GED1865-G00
2014383887,GEC1105-G18
2014383887,GEC1104-G18
2014383887,GED1609-G01
2014383887,GEE1960-G01
2014383887,GEE1920-G00
2019153355,GED1865-G00
2019153355,GED1440-G01
2019153355,GEC1104-G25
2019153355,EDU3103-G00
2019153355,GEC1403-G23
2016100653,GEC1105-G34
2016100653,GEC2001-G38
2016100653,GEC1105-G17
2016100653,GED1349-G00
2019787029,GEC1403-G28
2019787029,GEC1403-G32
2019787029,EDU4103-G01
2019787029,GED1123-G00
2019787029,GEC1102-G14
2011325070,GED1208-G00
2011325070,GEC1102-G04
2011325070,GED1432-G01
2011325070,GEC1403-G00
2011325070,GEC1105-G35
2021684237,GED1960-G00
2021684237,GEC1403-G30
2021684237,GED1539-G00
2021684237,GEC1105-G00
2021684237,GED1908-G00
2015688850,GEC1104-G30
2015688850,GEC0103-G04
2015688850,GEC0103-G07
2015688850,GEC2001-G32
2015688850,GEC1105-G36
2017984615,GED1459-G00
2017984615,GEE1330-G03
2017984615,GED1408-G01
2017984615,GED1113-G00
2017984615,GEC2001-G33
2017984615,GEC2001-G26
2013906750,GEB1102-G02
2013906750,GED1467-G00
2013906750,GEE1642-G01
2013906750,GED1301-G00
2013906750,GEC1403-G00
2013906750,GEC2001-G33
2018894879,GEE1642-G00
2018894879,GED1876-G00
2018894879,GED1631-G00
2018894879,GEC1403-G09
2018894879,IPE102-00
2018894879,GEC1105-G28
2011453402,GEC2001-G27
2011453402,GEC1105-G16
2011453402,GEC1102-G54
2011453402,GEC1102-G08
2011453402,GED1467-G00
2016908628,GED1356-G00
2016908628,GEC1102-G30
2016908628,GED1860-G00
2016908628,GED1240-G01
2016908628,GEC1105-G05
2016908628,GEC1105-G01
2021066151,GED1959-G01
2021066151,GEE1958-G00
2021066151,GEC1403-G28
2021066151,GEC2001-G35
2021888198,GEE1630-G01
2021888198,GEC1104-G04
2021888198,GEC1105-G25
2021888198,GED1991-G00
2021888198,GEC1105-G32
2021430443,GED1628-G00
2021430443,GEC2001-G20
2021430443,GED1136-G00
2021430443,GED1993-G00
2021430443,GEC1105-G10
2021430443,GEC1102-G20
2015587164,GEC1102-G19
2015587164,GED1240-G00
2015587164,GEC1104-G02
2015587164,GEC2001-G36
2015587164,GEC1102-G39
2011485538,GED1819-G00
2011485538,GED1357-G00
2011485538,GEC1102-G39
2011485538,GEC0103-G07
2011485538,GED1362-G00
2011632947,GEC1105-G22
2011632947,GEC1102-G06
2011632947,GEC1102-G45
2011632947,GEC1105-G36
2011632947,GEC1403-G04
2011025401,GEC1102-G18
2011025401,GED1408-G00
2011025401,GEE1956-G03
2011025401,GEC1102-G11
2011025401,GED1959-G01
2011025401,GEC1403-G17
2012139020,GEC1102-G11
2012139020,GEC1102-G34
2012139020,GED1223-G00
2012139020,GEC1105-G19
2012139020,GEC1403-G12
2012139020,GEC0103-G05
2011245409,GEC1102-G33
2011245409,GEC1102-G07
2011245409,GEC2001-G19
2011245409,GEC1105-G16
2011245409,GEB1102-G06
2011245409,GED1248-G00
2014613109,GED1223-G02
2014613109,GEC1403-G29
2014613109,GEC1105-G33
2014613109,GED1136-G00
2014613109,GEC2001-G25
2014613109,GEC1102-G06
2016869352,GEC1105-G06
2016869352,EDU2102-G01
2016869352,GEC1105-G03
2016869352,GEC1102-G36
2016869352,GEB1102-G04
2016869352,GED1542-G00
2021510377,GEC1104-G11
2021510377,GED1432-G00
2021510377,GED1961-G00
2021510377,GED1609-G00
2021091421,GEC1105-G38
2021091421,GEC1101-G02
2021091421,GEE1345-G02
2021091421,GED1962-G00
2021230558,GEE1956-G01
2021230558,GEC1104-G24
2021230558,GEC1102-G54
2021230558,EDU3121-G00
2021230558,GED1235-G00
2014266689,GEE1665-G00
2014266689,GEC2001-G22
2014266689,GEC1403-G09
2014266689,GED1717-G01
2014266689,GEC1403-G15
2019619841,GED1353-G00
2019619841,GED1663-G00
2019619841,GED1993-G00
2019619841,GEB1201-G00
2019619841,GEC0103-G02
2019619841,GEC0103-G09
2013919562,GEC1101-G01
2013919562,GED1984-G00
2013919562,GEC1104-G21
2013919562,GEC2001-G33
2013919562,EDU4103-G00
2014817439,GED1504-G00
2014817439,GED1408-G01
2014817439,GED1528-G00
2014817439,GEC2001-G01
2014817439,GEC1403-G18
2014817439,GEC1104-G10
2021501757,GEC1102-G12
2021501757,GEC2001-G00
2021501757,GED1528-G00
2021501757,GED1819-G00
2021501757,GEC1102-G35
2021501757,GED1865-G00
2017911774,GEC1102-G33
2017911774,GED1356-G01
2017911774,GEC1105-G05
2017911774,GEC1105-G42
2017911774,GEE1956-G06
2021138801,GED1217-G01
2021138801,GED1123-G00
2021138801,GEC1104-G08
2021138801,GEC2001-G19
2021138801,GED1501-G00
2011636081,GEB1102-G02
2011636081,GED1329-G00
2011636081,GED1432-G00
2011636081,GED1432-G01
2011636081,GEE1644-G01
2014049381,GEC1403-G11
2014049381,GEC1403-G25
2014049381,GEC1102-G54
2014049381,GEE1956-G03
2014049381,GEB1102-G01
2011703499,GEE1267-G00
2011703499,GED1876-G00
2011703499,GED1432-G00
2011703499,GED1105-G00
2011703499,GEC1403-G11
2011703499,GEC0103-G08
2012339790,GEC2001-G34
2012339790,GEC1403-G09
2012339790,GEC1105-G34
2012339790,GEC1105-G38
2012339790,GEC1102-G36
2012339790,GEE1920-G00
2012474687,GEC2001-G25
2012474687,GEC1102-G33
2012474687,GED1337-G00
2012474687,GEC1105-G46
2012474687,GEC2001-G07
2012474687,GEC1403-G16
2012737347,GEC1102-G49
2012737347,GED1202-G00
2012737347,GED1626-G00
2012737347,GEE1961-G01
2012737347,GED1820-G00
2021623103,GEB1102-G04
2021623103,GED1961-G01
2021623103,GEC1403-G30
2021623103,EDU3121-G00
2014655368,GED1876-G00
2014655368,GEC1102-G44
2014655368,GED1432-G00
2014655368,GEC1102-G21
2014655368,GED1665-G00
2016403943,GEC1104-G20
2016403943,GEC1403-G20
2016403943,GED1959-G02
2016403943,GEB1301-G01
2016403943,GEC1105-G45
2016403943,GED1664-G00
2016568219,GEB1102-G08
2016568219,GEE1345-G00
2016568219,GEC1403-G10
2016568219,GEC1102-G00
2013257215,GED1739-G00
2013257215,GEE1127-G02
2013257215,GED1626-G00
2013257215,GEC2001-G21
2013257215,GEC1104-G07
2013257215,GEC1403-G30
2021128477,GEE1332-G05
2021128477,GEC1104-G29
2021128477,GEC1403-G01
2021128477,GEC1102-G32
2021128477,GEC1104-G10
2021128477,GEC1102-G05
2021483388,GEC0103-G06
2021483388,GEC1105-G35
2021483388,GEC1102-G27
2021483388,GEC1102-G53
2021483388,GEC2001-G26
2021483388,GEE1642-G01
2011605627,GED1628-G00
2011605627,GEC2001-G26
2011605627,GEC1105-G40
2011605627,GEC1105-G50
2011605627,GEE1956-G02
2018925576,GED1465-G00
2018925576,GEC1403-G13
2018925576,GEC1105-G15
2018925576,GEC1105-G01
2018925576,GEC2001-G08
2017209130,GEC1105-G21
2017209130,GEC1104-G33
2017209130,GED1959-G03
2017209130,GEC2001-G25
2017209130,GEC1102-G08
2017945482,GEE1633-G01
2017945482,GEC2001-G24
2017945482,GED1432-G01
2017945482,GEC1104-G44
2017945482,GED1962-G00
2017945482,GEC1105-G38
2016084732,GEC1102-G29
2016084732,GED1248-G00
2016084732,GEB1102-G02
2016084732,GEE1956-G06
2016084732,GEC1105-G43
2016084732,GEC1403-G28
2017811721,GED1739-G00
2017811721,GEC1105-G00
2017811721,GEC1403-G22
2017811721,GEE1332-G06
2017811721,GEC1105-G17
2017811721,GED1435-G00
2021255150,GEC1105-G50
2021255150,GEC2001-G19
2021255150,EDU2107-G01
2021255150,GEE1953-G01
2021811714,GEC1102-G42
2021811714,GED1664-G00
2021811714,GED1223-G02
2021811714,GED1541-G00
2021811714,GEC1105-G23
2011912674,GEB1201-G00
2011912674,GEC1105-G22
2011912674,GEE1670-G00
2011912674,GEC1403-G25
2011912674,GEE1960-G01
2011912674,GED1721-G00
2019792498,GED1957-G00
2019792498,GEC2001-G07
2019792498,GED1419-G00
2019792498,GED1432-G00
2019792498,EDU2107-G01
2011565417,GEC1102-G02
2011565417,GEC1102-G48
2011565417,GEC1104-G03
2011565417,GEC1105-G21
2011005892,GEC1105-G15
2011005892,GEC1403-G09
2011005892,GEC1102-G42
2011005892,GED1876-G00
2011005892,GEC2001-G19
2011005892,GEC1105-G47
2017262973,GEE1613-G00
2017262973,GEC1105-G43
2017262973,GED1504-G00
2017262973,GEC1102-G36
2017262973,GEE1332-G03
2021971456,GEE1961-G01
2021971456,GEE1665-G00
2021971456,GEE1345-G00
2021971456,GEE1330-G05
2013556235,GEB1102-G02
2013556235,GED1208-G00
2013556235,GEC1102-G30
2013556235,GED1631-G00
2013556235,GEB1102-G06
2013556235,GEC2001-G40
2015617760,GEC1105-G36
2015617760,GEE1958-G00
2015617760,GED1962-G00
2015617760,GEE1625-G00
2015617760,GED1240-G00
2021289974,IPE102-00
2021289974,GEE1953-G01
2021289974,GEC1403-G31
2021289974,GEC2001-G36
2014936053,GEC1403-G33
2014936053,GED1217-G01
2014936053,GEC1403-G18
2014936053,GEC1105-G31
2014936053,GEE1330-G02
2013503333,GEC1104-G32
2013503333,GEC2001-G20
2013503333,GED1358-G00
2013503333,GEE1954-G01
2013503333,GEC1102-G46
2017865666,GEC1102-G21
2017865666,GED1337-G00
2017865666,GEE1330-G03
2017865666,GEC1105-G03
2021310874,GEC1102-G07
2021310874,GEE1330-G05
2021310874,GEC2001-G31
2021310874,GEB1102-G07
2021449655,GEC1105-G14
2021449655,GED1876-G00
2021449655,GEC1403-G16
2021449655,GEC1105-G08
2021449655,GEC1102-G51
2015475604,GED1541-G00
2015475604,GEC1102-G31
2015475604,GED1501-G00
2015475604,GEE1633-G00
2015475604,EDU4104-G00
2015475604,GED1820-G00
2015372389,GED1206-G00
2015372389,GED1993-G00
2015372389,GED1965-G00
2015372389,GEC1102-G06
2015372389,GEC1105-G24
2015372389,GEC1105-G37
2015733595,GEC1102-G23
2015733595,GEC2001-G08
2015733595,GEC1403-G38
2015733595,GED1504-G00
2015733595,GED1353-G00
2015733595,GEC2001-G20
2019747398,GEC1102-G30
2019747398,GEC1101-G01
2019747398,GEE1332-G06
2019747398,GEC1403-G11
2019747398,GED1984-G00
2019747398,EDU2102-G00
2012147907,GEC1403-G00
2012147907,GEC1105-G21
2012147907,GEC1403-G24
2012147907,GEE1344-G01
2012147907,GED1206-G00
2012147907,GEC1102-G06
2013982214,GEE1345-G02
2013982214,GEC1105-G27
2013982214,GEC1104-G27
2013982214,GED1135-G00
2012051972,GED1940-G00
2012051972,GEC2001-G29
2012051972,GED1868-G00
2012051972,GEC2001-G03
2012051972,GEC1105-G46
2012051972,IPE102-00
2021639423,GEC1102-G38
2021639423,GED1105-G00
2021639423,GEC1104-G44
2021639423,GEC1105-G26
2021639423,GED1235-G00
2021970770,GEC1102-G08
2021970770,GED1206-G00
2021970770,GEE1956-G02
2021970770,GED1961-G00
2021970770,GEC2001-G11
2021744987,GEB1102-G05
2021744987,GEC1105-G32
2021744987,GED1504-G00
2021744987,GEC2001-G35
2021744987,EDU2107-G01
2021744987,GED1511-G00
2015844163,GEC1403-G18
2015844163,GEC1102-G23
2015844163,GEB1301-G01
2015844163,GEE1344-G02
2011861485,GEE1633-G01
2011861485,GEC2001-G26
2011861485,GEC1105-G00
2011861485,GEE1630-G00
2021625160,GEC1102-G16
2021625160,GEE1665-G00
2021625160,GED1984-G00
2021625160,GED1940-G00
2021625160,GEC1102-G00
2015607801,EDU4103-G01
2015607801,GEC1105-G11
2015607801,GEC1104-G33
2015607801,GEE1642-G01
2015607801,EDU3345-G00
2014800355,GEE1665-G00
2014800355,GEC1102-G15
2014800355,GED1459-G00
2014800355,GEC1102-G30
2018730394,GEB1201-G00
2018730394,GED1664-G00
2018730394,GEC1105-G17
2018730394,GED1435-G00
2018730394,GEE1657-G01
2018730394,GED1542-G00
2014805407,GED1248-G00
2014805407,GEC1105-G36
2014805407,GEC1102-G53
2014805407,GED1517-G00
2021253630,GED1432-G01
2021253630,GEE1668-G00
2021253630,GEC1102-G30
2021253630,GEC1403-G23
2021253630,GEB1102-G04
2018530316,GEC1104-G42
2018530316,GEC2001-G34
2018530316,GED1957-G00
2018530316,GEE1127-G00
2018530316,GEB1301-G00
2018530316,GED1540-G00
2020898016,GEC1104-G11
2020898016,GEC0103-G06
2020898016,GEC1101-G02
2020898016,GED1735-G00
2019721064,GEC1105-G04
2019721064,GEC1105-G18
2019721064,GEC1104-G06
2019721064,GED1437-G00
2019721064,GEC2001-G39
2021843569,GEE1959-G01
2021843569,GED1508-G01
2021843569,GED1908-G00
2021843569,GEC1105-G16
2021843569,GEC1102-G30
2021843569,GEE1127-G01
2012732781,GED1947-G00
2012732781,GEE1648-G00
2012732781,GED1738-G00
2012732781,GEE1954-G01
2012732781,GEB1102-G06
2017787778,GEC1102-G26
2017787778,GED1929-G00
2017787778,GEC1105-G36
2017787778,GEE1652-G00
2015933173,GEE1956-G01
2015933173,GEC1403-G26
2015933173,GED1628-G00
2015933173,GEC1403-G35
2015933173,GEB1202-G00
2015933173,GEE1267-G00
2016341947,GEC1105-G20
2016341947,GEC1102-G26
2016341947,GEB1102-G08
2016341947,GEC1105-G04
2016341947,GED1959-G04
2016341947,GEC1105-G47
2016306194,GEC1104-G12
2016306194,GEC1104-G31
2016306194,GEC2001-G33
2016306194,GED1959-G04
2019857580,GEC1403-G01
2019857580,GED1621-G00
2019857580,GEC1403-G35
2019857580,GEC1102-G07
2011055380,GEC1403-G06
2011055380,GEC1102-G49
2011055380,IPE303-00
2011055380,GEC1102-G54
2012139312,EDU3106-G01
2012139312,GEC2001-G40
2012139312,IPE503-00
2012139312,GEC1102-G46
2012139312,GED1965-G00
2012139312,GEC1105-G29
2014948858,GEC1104-G06
2014948858,GED1508-G00
2014948858,GED1609-G00
2014948858,GED1103-G00
2014948858,GEC1105-G29
2011276947,GED1435-G00
2011276947,GEC1102-G53
2011276947,IPE401-00
2011276947,GED1957-G02
2011276947,GEC1403-G29
2011276947,GED1737-G00
2017046092,GED1962-G00
2017046092,GEC1105-G23
2017046092,GEC1403-G15
2017046092,GEC1105-G17
2017046092,GEC1102-G12
2017046092,GEC1105-G36
2020364540,GEC2001-G17
2020364540,GEC2001-G22
2020364540,GED1631-G00
2020364540,EDU2101-G01
2020364540,GED1108-G00
2020364540,GEE1265-G00
2017943730,GEC0103-G05
2017943730,GEC1102-G28
2017943730,GED1358-G00
2017943730,GEC1104-G10
2017943730,GED1509-G00
2017943730,GEB1101-G02
2021873044,GEC1105-G43
2021873044,GEC1102-G18
2021873044,GEC1104-G00
2021873044,GEC0103-G09
2021873044,GED1419-G00
2021873044,GEC1105-G01
2011552168,GEC1403-G06
2011552168,GED1666-G00
2011552168,GEC1104-G30
2011552168,GEB1202-G04
2011552168,GEC1403-G00
2011176590,GED1955-G00
2011176590,GEC1102-G23
2011176590,GED1945-G01
2011176590,GEC1403-G31
2011176590,GEC1105-G32
2011176590,GED1959-G00
2021773338,GEC1403-G17
2021773338,GEC1403-G13
2021773338,GED1989-G00
2021773338,GEC1105-G07
2021773338,EDU3106-G01
2021773338,GED1511-G00
2014996632,GED1958-G00
2014996632,GEC1105-G02
2014996632,GEC1105-G10
2014996632,GEE1954-G01
2014996632,GEC1403-G10
2021628942,GEC2001-G22
2021628942,GEC1105-G08
2021628942,GEE1330-G02
2021628942,GEC1104-G04
2021628942,GEE1630-G01
2012483913,GEE1345-G02
2012483913,GED1959-G04
2012483913,GEC1102-G17
2012483913,GEC1105-G15
2012483913,EDU2101-G01
2018645229,GED1737-G00
2018645229,GEC1403-G28
2018645229,GEC1101-G00
2018645229,GED1650-G00
2018645229,GED1801-G00
2021800918,GED1860-G00
2021800918,GEE1343-G00
2021800918,GEC1104-G00
2021800918,GED1628-G00
2017027362,GEE1127-G00
2017027362,GED1119-G00
2017027362,GEE1332-G02
2017027362,GED1717-G03
2017027362,GEB1202-G04
2017495261,GEC1403-G25
2017495261,GEE1648-G01
2017495261,GED1353-G00
2017495261,GEC1104-G03
2011742380,GEC1101-G00
2011742380,GEE1332-G02
2011742380,GEC1403-G08
2011742380,GEC1102-G18
2011742380,GEC1102-G33
2016780739,GEC1102-G49
2016780739,GED1432-G00
2016780739,GEC1104-G45
2016780739,GEC1102-G13
2016780739,GED1435-G00
2016780739,IPE503-00
2016158268,GED1621-G00
2016158268,GEC1403-G10
2016158268,GEE1960-G00
2016158268,GEB1102-G05
2016158268,GED1991-G00
2016158268,GEC1102-G13
2021269154,GEE1956-G02
2021269154,GEC1105-G42
2021269154,GEC1102-G38
2021269154,IPE102-00
2021269154,GEC1102-G52
2011610917,GEC1101-G00
2011610917,GED1945-G01
2011610917,GEC1102-G46
2011610917,GEE1667-G01
2011610917,GED1995-G00
2011215469,GEC1104-G34
2011215469,GED1419-G00
2011215469,GED1862-G00
2011215469,GEC1102-G23
2011215469,GEC1105-G01
2012723144,GEC1105-G22
2012723144,GEC2001-G35
2012723144,EDU3171-G00
2012723144,GEC1102-G44
2017599418,GED1206-G00
2017599418,GEC1105-G29
2017599418,GEC1102-G10
2017599418,GEC0103-G10
2017599418,GEC1102-G14
2021459792,GEC1102-G51
2021459792,GED1861-G00
2021459792,GEC1403-G04
2021459792,GED1657-G00
2021027655,GEC1105-G11
2021027655,GEE1332-G04
2021027655,GEC1104-G06
2021027655,GEB1202-G00
2021027655,GEC2001-G35
2021027655,GED1539-G00
2017192340,GED1465-G00
2017192340,GED1501-G00
2017192340,GED1242-G00
2017192340,GEC1102-G20
2017192340,GEC1102-G13
2017192340,GEC1102-G50
2021562757,GEC1403-G26
2021562757,GEE1633-G01
2021562757,GEC1403-G05
2021562757,GEC1102-G51
2021562757,GED1631-G00
2021562757,GEC1102-G25
2021526720,GED1539-G00
2021526720,GED1609-G01
2021526720,GEC2001-G04
2021526720,GEC1105-G07
2013873200,GED1544-G00
2013873200,GEC1105-G35
2013873200,GEB1101-G01
2013873200,GED1945-G01
2013873200,GED1631-G00
2021352345,GED1738-G00
2021352345,GEC1403-G02
2021352345,GEC2001-G11
2021352345,GED1528-G00
2021352345,GEE1127-G01
2021352345,GEC1403-G22
2021617265,GEC1104-G33
2021617265,GEC2001-G41
2021617265,GEC1403-G26
2021617265,GEC1403-G20
2015501964,GEC1102-G10
2015501964,GEE1956-G02
2015501964,GEC1104-G03
2015501964,GEC0103-G06
2016950438,GEC1105-G33
2016950438,GEC1403-G03
2016950438,GED1465-G00
2016950438,GEC1102-G32
2016950438,GEC1403-G15
2021810529,GEC1105-G39
2021810529,IPE102-00
2021810529,GED1861-G00
2021810529,GED1408-G01
2021810529,GEC1102-G26
2021810529,GEC2001-G22
2021844429,GEE1648-G01
2021844429,GEC1105-G22
2021844429,GEC2001-G10
2021844429,GEC1105-G17
2021844429,GEC1403-G37
2013117185,GEC2001-G24
2013117185,GEC1102-G08
2013117185,GEC1102-G44
2013117185,GEC2001-G19
2013117185,GED1650-G00
2021505374,GEC1105-G05
2021505374,GEE1332-G06
2021505374,GED1202-G00
2021505374,GEE1953-G01
2021505374,GED1544-G00
2021505374,GEC1403-G14
2014344601,GEC2001-G24
2014344601,GEC1105-G17
2014344601,GEC2001-G00
2014344601,EDU2104-G00
2014344601,GEC1105-G12
2014344601,GEC1104-G03
2018718411,GEC1403-G18
2018718411,GEE1344-G01
2018718411,GED1995-G00
2018718411,GED1202-G00
2018718411,GED1437-G00
2019303522,GEC1104-G14
2019303522,EDU2103-G04
2019303522,GEC1104-G39
2019303522,GED1358-G00
2019303522,GEC1102-G53
2021065250,GEB1102-G08
2021065250,GEC1102-G29
2021065250,GED1301-G00
2021065250,GEC1104-G31
2021065250,GEE1332-G05
2021065250,GEE1960-G01
2021045170,GEC1403-G10
2021045170,IPE102-00
2021045170,GED1717-G01
2021045170,GEC1105-G01
2021045170,GEC0103-G10
2019101996,GED1717-G02
2019101996,GED1657-G00
2019101996,GEC1403-G01
2019101996,GED1861-G00
2019101996,GEC1104-G29
2015264489,GED1435-G00
2015264489,GEC1105-G33
2015264489,GEC1403-G13
2015264489,GEC1102-G17
2018729211,GED1861-G00
2018729211,GEC1102-G33
2018729211,EDU4104-G01
2018729211,GEC1105-G34
2018729211,GED1909-G00
2015177182,GED1119-G00
2015177182,GED1736-G00
2015177182,GEC1102-G34
2015177182,GEB1102-G01
2012056290,GEC1104-G27
2012056290,GED1959-G03
2012056290,GEC1403-G07
2012056290,GEC1403-G17
2021403109,GEC1105-G07
2021403109,GEC2001-G23
2021403109,GED1357-G00
2021403109,GED1419-G00
2014509299,GED1108-G00
2014509299,GEC0103-G05
2014509299,GEE1956-G02
2014509299,EDU3345-G00
2021838136,GEC1105-G25
2021838136,GED1962-G00
2021838136,GEC1102-G45
2021838136,GEC0103-G00
2021838136,GED1235-G00
2021838136,GEC1105-G50
2019489541,GEC0103-G03
2019489541,GED1504-G00
2019489541,EDU3104-G00
2019489541,GEC2001-G26
2019489541,GEC1102-G54
2021097667,GEC1102-G45
2021097667,GEE1343-G00
2021097667,GEB1102-G05
2021097667,GEC1403-G19
2021097667,GED1959-G04
2021469628,GEC1105-G48
2021469628,GED1541-G00
2021469628,GEC2001-G00
2021469628,GEC1403-G32
2021469628,GEC1403-G19
2014458945,GEC1105-G18
2014458945,GED1537-G00
2014458945,GEC1403-G24
2014458945,GED1962-G00
2014458945,EDU2103-G04
2016478778,GEC1102-G01
2016478778,IPE102-00
2016478778,GED1957-G02
2016478778,GEC2001-G37
2016478778,GEC2001-G17
2016478778,GEC2001-G26
2012361283,GED1717-G00
2012361283,GEC1403-G19
2012361283,GED1660-G00
2012361283,GEC1403-G28
2019306356,GEE1959-G00
2019306356,GEC1102-G22
2019306356,GED1631-G00
2019306356,GEC2001-G28
2019306356,GEE1330-G03
2015168945,GEC1102-G38
2015168945,GEC2001-G31
2015168945,GEC2001-G03
2015168945,GEC2001-G10
2015168945,GED1419-G00
2015168945,GEC1104-G24
